Word,POS Tag,Frequency
gateway,ADJ,8
penasaran,NOUN,8
lpi,NOUN,8
dennies,PROPN,8
topikal,NOUN,8
rapbn,NUM,8
nurul,PROPN,8
citra,NOUN,8
tanam,ADJ,8
kabar,PRON,8
rappocini,PROPN,8
laboratorium,ADJ,8
migrasi,NOUN,8
analgesik,NOUN,8
singkawang,PROPN,8
adin,PROPN,8
pdi,PROPN,8
jampidsus,PROPN,8
sin,NOUN,8
paruparu,NOUN,8
ekonom,PROPN,8
lu,PROPN,8
ciawi,PROPN,8
detak,NOUN,8
bokap,NOUN,8
wisnu,PROPN,8
kompilasi,NOUN,8
meeting,NOUN,8
pdtt,PROPN,8
takalar,PROPN,8
doctor,PROPN,8
madam,PROPN,8
otomotif,NOUN,8
objectives,PROPN,8
bau,NOUN,8
pps,NOUN,8
mulyo,PROPN,8
spesialistik,NOUN,8
maksimum,NOUN,8
mekanik,ADJ,8
nobat,PROPN,8
rama,NOUN,8
sanggup,ADV,8
roni,PROPN,8
pppk,NOUN,8
rongga,NOUN,8
kusta,NOUN,8
law,PROPN,8
kamar,PROPN,8
tools,NOUN,8
ltc,NOUN,8
bengkak,PROPN,8
dna,NOUN,8
usaid,PROPN,8
madiun,PROPN,8
rosa,PROPN,8
babi,NOUN,8
salemba,PROPN,8
mickael,NOUN,8
daricnbc,NOUN,8
rang,PROPN,8
lily,VERB,8
karsito,NOUN,8
fardianto,PROPN,8
eksplisit,NOUN,8
india,NOUN,8
tangkal,PROPN,8
tuang,VERB,8
minor,NOUN,8
disrupsi,NOUN,8
medik,ADJ,8
primary,NOUN,8
kick,NOUN,8
pindah,NOUN,8
rampok,NOUN,8
irsan,NOUN,8
nurdin,PROPN,8
tirta,NOUN,8
bangga,ADJ,8
rem,NOUN,8
ht,PROPN,8
assalamualaikum,PROPN,8
ende,PROPN,8
kamu,PRON,8
jan,PROPN,8
iconomics,NOUN,8
maghfiroh,NOUN,8
rri,PROPN,8
link,PROPN,8
perlu,VERB,8
nali,NOUN,8
longsor,NOUN,8
indozone,PROPN,8
imin,PROPN,8
pertalite,NUM,8
masrur,PROPN,8
buru,PROPN,8
runtuwene,PROPN,8
klik,VERB,8
starbucks,PROPN,8
nota,PROPN,8
berthie,NUM,8
mineral,NOUN,8
tervalidasi,NUM,8
unhcr,PROPN,8
emotikon,NOUN,8
corp,PROPN,8
mimika,PROPN,8
ruas,NOUN,8
bansos,VERB,8
permen,NOUN,8
soc,PROPN,8
pratomo,PROPN,8
masak,NOUN,8
noninfeksi,NOUN,8
control,PROPN,8
lantik,VERB,8
rspp,PROPN,8
abai,PROPN,8
datadata,NUM,8
ylki,NUM,8
prastomiyono,PROPN,8
jungleland,NUM,8
yoga,NOUN,8
kolonel,NOUN,8
core,NOUN,8
laos,PROPN,8
antri,VERB,8
adil,NOUN,8
adiktif,NOUN,8
rekredensialing,PROPN,8
thalassaemia,NOUN,8
bensin,NOUN,8
wirausaha,NOUN,8
juni,VERB,8
padu,PROPN,8
agresif,ADJ,8
factor,NOUN,8
sjafrina,PROPN,8
aktuaris,NOUN,8
bimbing,NUM,8
tampik,NUM,8
soetrisno,PROPN,8
delegasi,NOUN,8
adel,PROPN,8
elpiji,NOUN,8
kis,NOUN,8
sabar,VERB,8
anakanak,PROPN,8
anestesi,NOUN,8
lagu,NOUN,8
yakin,ADV,8
low,NOUN,8
demand,NOUN,8
loyalitas,NOUN,8
ditemuidetikcomdi,NOUN,8
anemometer,NOUN,8
juwanto,NOUN,8
georgia,PROPN,8
blora,PROPN,8
antivirus,NOUN,8
sofian,PROPN,8
term,NOUN,8
soft,NOUN,8
fkrtl,VERB,8
eliminasi,NOUN,8
suwandha,NOUN,8
spiral,NOUN,8
lirik,NOUN,8
bgs,PROPN,8
soesatyo,PROPN,8
redistribusi,NOUN,8
bkpm,PROPN,8
rusia,PROPN,8
red,NOUN,8
bangku,NOUN,8
sj,PROPN,8
defisiensi,NOUN,8
hungaria,PROPN,8
nailul,NOUN,8
naikin,NOUN,8
bkf,NUM,8
naik,PROPN,8
pes,NOUN,8
rutinitas,NOUN,8
nahdatul,PROPN,8
presentase,NOUN,8
ungsi,NOUN,8
ayu,NOUN,8
jmo,VERB,8
vitamin,PROPN,8
fajri,NOUN,8
losari,PROPN,8
semuasimak,NOUN,8
pesanggrahan,NOUN,8
status,PROPN,8
bumil,NOUN,8
mars,PROPN,8
mataram,NOUN,8
fajri,PROPN,8
ambul,NOUN,8
technologies,PROPN,8
disorder,PROPN,8
dagang,PROPN,8
umat,NOUN,8
menginstall,VERB,8
inacbgs,NOUN,8
katup,NOUN,8
untungrugi,NOUN,8
kokoh,NOUN,8
ikon,NOUN,8
neneng,PROPN,8
cbgs,PROPN,8
cbg,PROPN,8
andreas,PROPN,8
temanteman,NUM,8
kolaka,PROPN,8
cbg,NUM,8
kuantitas,NOUN,8
in,NOUN,8
polda,VERB,8
bagaimana,ADP,8
dirjampelkes,NOUN,8
hengky,PROPN,8
insyaallah,NOUN,8
litigasi,NOUN,8
omg,PROPN,8
funds,PROPN,8
yessy,PROPN,8
polident,PROPN,8
hermina,NOUN,8
ketemu,VERB,8
upacara,NOUN,8
menggarisbawahi,VERB,8
sumbawa,PROPN,8
baintan,PROPN,8
siapa,NOUN,8
langkahlangkah,PROPN,8
atraksi,NOUN,8
suharso,NUM,8
afriansyah,PROPN,8
pangsa,NOUN,8
disnakertrans,PROPN,8
subdit,PROPN,8
puskemas,NOUN,8
festival,NOUN,8
kaji,VERB,8
fight,NOUN,8
alzheimer,NOUN,8
fithra,PROPN,8
esensial,NOUN,8
btpn,PROPN,8
panen,NOUN,8
disalahgunakan,VERB,8
ambul,PROPN,8
ghozali,PROPN,8
framework,NOUN,8
progress,NOUN,8
sdgs,NOUN,8
umi,NOUN,8
diimpelementasikan,NUM,8
pekerjaburuh,VERB,8
omzet,NOUN,8
tb,NOUN,8
dplk,NUM,8
thabrany,PROPN,8
herbal,NOUN,8
warman,NOUN,8
belit,NOUN,8
kaleng,NOUN,8
proyeksi,PROPN,8
serum,NOUN,8
frontliner,NOUN,8
seru,ADJ,8
wayan,PROPN,8
moeloek,PROPN,8
jambi,NOUN,8
vaksin,VERB,8
dinkes,PROPN,8
from,NOUN,8
pamer,NOUN,8
broker,NOUN,8
image,NOUN,8
spending,PROPN,8
firman,PROPN,8
hardcopy,NOUN,8
down,NOUN,8
protection,NOUN,8
penjuru,NOUN,8
spekulasi,NOUN,8
direkomposisi,NUM,8
biang,NOUN,8
tayang,NOUN,8
kepada,ADP,8
bst,PROPN,8
tato,NOUN,8
revitalisasi,VERB,8
ara,NOUN,8
hantu,NOUN,8
segan,NOUN,8
reward,NOUN,8
voucher,NOUN,8
langgar,PROPN,8
din,NOUN,8
finance,PROPN,8
estafet,NOUN,8
beku,PROPN,8
prolanis,PROPN,8
moga,VERB,8
mahlil,PROPN,8
netra,VERB,8
mohamad,PROPN,8
berhatihati,NOUN,8
seraya,ADP,8
dor,NOUN,8
lusiana,NOUN,8
taufiqulhadi,PROPN,8
kpcpen,NUM,8
warning,NOUN,8
operatif,NOUN,8
dinkes,NOUN,8
lebur,VERB,8
jati,NOUN,8
doku,NOUN,8
goals,NOUN,8
all,PROPN,8
agent,NOUN,8
mantap,VERB,8
pkp,PROPN,8
ning,NOUN,8
mukhamadun,PROPN,8
ketuban,NOUN,8
yumna,NOUN,8
mukhamadun,NOUN,8
struktural,ADJ,8
pkwt,VERB,8
pkwtt,NUM,8
absah,NUM,8
jenazah,NOUN,8
sumbagut,PROPN,8
rahadiangaji,NUM,8
kardiovaskular,NOUN,8
anda,DET,8
kurniasih,NOUN,8
rahadian,NOUN,8
pedurungan,PROPN,8
yosran,PROPN,8
offline,VERB,8
sigi,PROPN,8
founder,PROPN,8
sigap,NOUN,8
erti,NUM,8
pkjkn,NUM,8
kewalahan,NOUN,8
tondano,PROPN,8
ika,PROPN,8
dok,PROPN,8
lubuklinggau,PROPN,8
fotocopy,PROPN,8
zubairi,NUM,8
songsong,NOUN,8
khas,ADJ,8
kontraproduktif,NUM,8
suryani,PROPN,8
ulah,NOUN,8
whistle,NOUN,8
cpmi,NOUN,8
mulia,PROPN,8
kemendikbud,NUM,8
pkb,PROPN,8
diabetes,PROPN,8
residen,NOUN,8
had,PROPN,8
ngarang,NOUN,8
adapula,NOUN,8
vertigo,NOUN,8
lempar,NOUN,8
kurs,NOUN,8
all,NOUN,8
ppnpn,PROPN,8
pake,NOUN,8
bungo,PROPN,8
gambas,NUM,8
angkat,ADJ,8
pantau,PROPN,8
hemoglobin,NOUN,8
afiliasi,NOUN,8
tapk,NOUN,8
nganjuk,PROPN,8
toleransi,NOUN,8
teuku,PROPN,8
selamalamanya,NUM,8
didownload,VERB,8
qris,NOUN,8
qr,PROPN,8
saving,NOUN,8
telaah,VERB,8
pwi,PROPN,8
muas,PROPN,8
amal,NOUN,8
sbn,NUM,8
putranto,NUM,8
iklan,NOUN,8
putranto,NOUN,8
suharto,PROPN,8
sby,PROPN,8
restu,NOUN,8
institution,PROPN,8
esdm,PROPN,8
target,PROPN,8
suprianto,NUM,8
baki,NOUN,8
altje,NOUN,8
negosiasi,NOUN,8
memitigasi,NOUN,8
sidoarjorsud,NUM,8
bebas,ADP,8
haid,NOUN,8
jelma,VERB,8
appstore,PROPN,8
disinfektan,NOUN,8
sasar,VERB,8
tenggang,NOUN,8
kejut,NOUN,8
harun,PROPN,8
playstore,PROPN,8
orodental,PROPN,8
ikhlas,NOUN,8
lumpuh,NOUN,8
pefindo,NUM,7
lkbn,PROPN,7
margin,NOUN,7
lippo,PROPN,7
net,PROPN,7
geografi,NOUN,7
maps,PROPN,7
nenden,PROPN,7
glaukoma,NOUN,7
mandiri,NOUN,7
live,NOUN,7
nasehat,NOUN,7
nobat,NOUN,7
manilet,PROPN,7
event,NOUN,7
gerus,NOUN,7
gic,PROPN,7
amin,NOUN,7
icare,NOUN,7
validitas,VERB,7
asi,VERB,7
nonesensial,NOUN,7
pemko,NOUN,7
negaranegara,NUM,7
valid,ADJ,7
naskah,NOUN,7
pdam,PROPN,7
maruf,NOUN,7
pc,NOUN,7
pcare,NUM,7
marah,VERB,7
idul,NOUN,7
margono,PROPN,7
natal,NOUN,7
multidisiplin,NOUN,7
track,PROPN,7
ios,NOUN,7
majalengka,PROPN,7
olivia,PROPN,7
mongondow,PROPN,7
pandeglang,PROPN,7
monev,PROPN,7
momok,NOUN,7
oncology,NOUN,7
vial,NOUN,7
investors,PROPN,7
tur,NOUN,7
menteng,PROPN,7
mohon,CONJ,7
financing,PROPN,7
tnipolri,NUM,7
finger,NOUN,7
mahlil,NUM,7
integrity,PROPN,7
legalisir,NUM,7
tohaga,NOUN,7
andini,PROPN,7
lur,PROPN,7
febri,PROPN,7
hilir,PROPN,7
umk,PROPN,7
ansory,PROPN,7
gaji,PROPN,7
halim,PROPN,7
timbang,PROPN,7
lebur,NOUN,7
hidayah,NOUN,7
msc,PROPN,7
tunjang,VERB,7
ipar,NOUN,7
lie,NOUN,7
hibur,NOUN,7
mengcover,PROPN,7
usung,VERB,7
lidi,PROPN,7
anjlok,VERB,7
improvisasi,NOUN,7
haiyani,NUM,7
tingi,NOUN,7
impaksi,NUM,7
helm,NOUN,7
minimum,ADJ,7
uea,PROPN,7
paja,NUM,7
miitel,NOUN,7
madura,PROPN,7
healthkathon,NOUN,7
fleksibilitas,NOUN,7
